#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
50300,1302.538632087424,647.5071762130586,271.82273295012203
50400,1233.5874499823199,663.0169217957113,278.3337054713756
50500,1341.52670861779,664.6339398343052,279.012527697024
50600,1368.4050264442485,671.3547372403158,281.83391035596264
50700,1305.452426703595,717.8722374696617,301.36190094334137
50800,1290.5993873984335,719.7400002532964,302.1459855110513
50900,1344.3148546521838,702.7834147143794,295.0276313182102
51000,1299.0969618483964,724.9822134135426,304.3466602838917
51100,1368.987357554805,719.899095163945,302.2127733629851
51200,1265.6587955713744,729.78747569256,306.36390360289835
51300,1270.7615029156173,730.3170540820358,306.5862199731671
51400,1245.5816173462204,709.4436368126396,297.82358453589035
51500,1221.1915262960947,729.3948692872663,306.1990879066696
51600,1214.6753909797071,717.7292357565279,301.3018689963475
51700,1279.249938488283,675.8257929722794,283.71085416891395
51800,1295.3189161674923,720.5942162098725,302.5045843411123
51900,1238.2366800157988,743.8425649553924,312.2642131525549
52000,1276.0127971680567,673.400783795338,282.69283823624045
52100,1278.3434711585073,711.0648962353246,298.5041872894733
52200,1213.048236576985,738.0858709344683,309.84755993385704
52300,1320.8945236180107,683.2626518278686,286.83283856221965
52400,1243.9067145524332,682.5424549889203,286.5305007963745
52500,1344.5770346325753,709.4884962740111,297.84241648376155
52600,1271.3993810054826,744.0058557589185,312.3327624352666
52700,1253.3848248041613,741.9566068998798,311.4724902316184
52800,1285.271803868823,721.5492288871711,302.9054975131694
52900,1318.079224410309,694.3270152562429,291.4776450075222
53000,1317.0521709206832,711.3017802312601,298.6036309057494
53100,1218.806583112968,703.6545498105432,295.39333278269885
53200,1257.157916923024,708.4986920420123,297.4268978589317
53300,1258.0174106872955,724.3062932109264,304.06290979666795
53400,1266.015372106121,702.959693910771,295.1016331126083
53500,1258.4187604309118,591.440334409721,248.28594026776472
53600,1214.4024144239975,637.3390773421459,267.554177286904
53700,1223.2435932041772,677.9294529498915,284.5939680946261
53800,1256.2003506012807,731.3447164482701,307.0176313971663
53900,1275.085503492669,692.2604084365576,290.6100859528942
54000,1255.2551814692915,727.0366435882647,305.2091075976253
54100,1286.6087552716708,692.3850918216441,290.6624278878299
54200,1236.280858431417,687.680700514879,288.68753008152214
54300,1204.541830502606,688.0213048939754,288.8305153897657
54400,1262.0373064785836,708.854920854781,297.5764422856185
54500,1252.2620665569711,733.1404462912561,307.77147662312245
54600,1244.1062587626302,716.9731021618373,300.984445023711
54700,1312.0496578704842,601.6696503198037,252.58019477031857
54800,1277.1076596803937,743.9406722908516,312.30539849385553
54900,1282.326106429408,752.2943026411656,315.81224245681767
55000,1337.4214012036987,732.4503221078567,307.4817633218681
55100,1276.358086449029,748.8803359199592,314.3790633378055
55200,1266.5520433412257,708.223340235352,297.3113055020301
55300,1299.2111484102666,705.1907731514553,296.03823749154043
55400,1272.2595635402372,733.2634967337332,307.82313305071676
55500,1236.2223813561532,686.3794018627365,288.1412464741674
55600,1287.2756762224903,696.2996500899819,292.3057547355959
55700,1294.870286323699,726.5174891364379,304.9911671838308
55800,1306.9079986821039,737.3634656375224,309.54429506000355
55900,1254.2346520098786,690.701929865843,289.95583852537777
56000,1341.2014510852555,699.7287683963935,293.74529447183414
56100,1302.3073994450606,722.1006830576629,303.13699730996933
56200,1389.7912047843402,718.6793890413485,301.7007422012932
56300,1277.5294427207727,711.6336467747939,298.74294808114456
56400,1342.9442746388768,758.5783999557898,318.45029894319646
56500,1360.164855889725,678.5743936223445,284.86471341238797
56600,1286.1718993495624,775.1086258809688,325.3896678835441
56700,1327.1716460812054,811.2620933380864,340.5668499918446
56800,1344.2053958360912,757.6019682487229,318.040394088232
56900,1297.8692007637374,681.9585410755633,286.2853744386025
57000,1278.0782113750492,676.1926758744563,283.8648711695064
57100,1343.4717705769704,794.3374823882219,333.46191869298906
57200,1314.857770630052,714.0853227249991,299.77215869312636
57300,1302.769288667274,725.5238827965817,304.5740524387003
57400,1291.4517278046583,749.8489786500573,314.78569838961675
57500,1312.3585974975663,703.2529017796013,295.22472142290945
57600,1291.5221363157061,658.6176762332731,276.4869074811288
57700,1310.8922913765,737.8086688814589,309.7311908457658
57800,1295.1866055296432,711.3312077218502,298.6159845308673
57900,1288.9323149441457,741.4632628937048,311.2653850118317
58000,1284.4026012498798,754.2519964137081,316.6340799453907
58100,1315.8978278956133,696.8356194244745,292.5307540168877
58200,1260.3052432336617,678.2102534768424,284.7118478177452
58300,1351.4733244865201,683.8012855426251,287.05895634713823
58400,1292.297706027743,720.4413372358567,302.4404059318928
58500,1313.8799744494063,702.6385495221468,294.96681708493435
58600,1380.1514988707963,682.5420584601944,286.53033433409274
58700,1313.730448354831,637.5285699397632,267.6337260512272
58800,1172.5230831754402,774.5052572113708,325.1363744425265
58900,1315.1439225886897,667.2100949885013,280.0939945289633
59000,1438.3414140449631,737.1733082883047,309.4644672337589
59100,1356.7695656884234,746.7641015795905,313.49067070974814
59200,1317.937813714564,678.0142690080473,284.6295737737181
59300,1267.7518413696412,752.4675659307396,315.88497817716507
59400,1331.2369262065395,688.8564110768489,289.18109195983527
59500,1326.3010915476243,724.9252590073049,304.3227508927285
59600,1345.013453893609,717.0725031230676,301.0261734275528
59700,1335.521013084549,649.2359194652807,272.54845728592994
59800,1280.222967004123,734.1198568853252,308.18263201126376
59900,1330.7008309835119,748.8524467256427,314.3673554876111
60000,1278.990544327149,732.0458393664985,307.31196195405903
60100,1280.9524952138054,698.6711232892341,293.30129632929487
60200,1337.9661000049823,700.6824650468009,294.1456551773868
60300,1371.28635311599,644.8259186491557,270.6971442531352
60400,1293.0335392701995,788.674639112327,331.08466390405454
60500,1313.986417993553,796.3745367604895,334.3170716657734
60600,1361.7998352789186,689.2980823195912,289.36650501574894
60700,1313.2525401081666,648.730581530044,272.3363170291643
60800,1182.0801577951738,695.9807681354814,292.171888475043
60900,1304.8128544842284,743.8959348038827,312.2866177506917
61000,1274.8323408306223,698.2213886915181,293.11249828667184
61100,1335.488573353622,702.0045535770598,294.70066635054286
61200,1314.393570591843,753.5555121711741,316.3416966989693
61300,1380.3632809164628,740.0511525476979,310.67258278881445
61400,1266.6818295339017,648.9419170797735,272.42503543848443
61500,1296.1346482670024,711.5342363920502,298.7012157221627
61600,1368.1892240097527,697.9880270773997,293.0145333620415
61700,1315.2753430228386,695.163889316045,291.82896373019787
61800,1383.9237603106203,693.4934975068568,291.1277352599181
61900,1264.551512448118,728.096564418045,305.65406108578065
62000,1348.8998269469898,717.8203856024986,301.34013359193796
62100,1311.7266674296447,718.7403024160022,301.72631356263076
62200,1372.4226616944761,738.5919997110735,310.06003218487695
62300,1328.88078315745,724.3820995419824,304.0947332031714
62400,1290.7405929253755,743.0311917758658,311.9235996687148
62500,1364.1968529676396,714.05081364692,299.75767182369907
62600,1286.746423607453,770.8232174829606,323.5906585978606
62700,1276.000833236917,660.5484711528629,277.2974528636196
62800,1286.002004336302,779.8645567278916,327.38620192675444
62900,1355.4002313844394,798.2361190255612,335.0985616592322
63000,1333.362903799592,749.515297524563,314.6456194548994
63100,1331.100178415495,736.2355479960606,309.0707965921751
63200,1307.19511714777,741.3740740446224,311.2279436403738
63300,1347.727984749352,700.6912214829752,294.1493311187496
63400,1325.020287031536,709.8888173766339,298.01047080064023
63500,1302.73670034419,804.1744938200382,337.5914842479167
63600,1332.8911777029934,763.36354699932,320.4590979105651
63700,1372.2662027245042,742.7227665605018,311.7941231346611
63800,1344.3508673117567,649.722564197493,272.7527501585733
63900,1354.4620580423998,718.1319145769891,301.4709130803359
64000,1320.123576699289,812.7294599154302,341.1828487142464
64100,1261.2395780295356,790.4061225307379,331.81153855832923
64200,1338.8710142866985,734.9015825355749,308.51079949801016
64300,1284.6120352016464,757.0287170439669,317.79974392269247
64400,1308.764178703931,776.9159803240926,326.14839310264165
64500,1319.8752862256642,707.8683393743227,297.162276568005
64600,1259.2564815494302,740.3464140189835,310.79653319895374
64700,1384.7707930032893,667.250047158679,280.1107664018999
64800,1352.5622085600262,709.2695313053794,297.75049525357235
64900,1297.5927629241423,753.5606613351429,316.3438583118036
65000,1319.9386507398913,738.3593463802313,309.9623645967131
65100,1314.4366750978616,679.6173114959695,285.3025290800216
65200,1290.9057556186463,713.6798083656416,299.6019242533233
65300,1318.807380542632,717.0079498666095,300.9990740482163
65400,1417.9396335897964,762.2112763669272,319.9753760864658
65500,1363.519301896691,727.2038007117228,305.27927995678925
65600,1285.3942315413692,704.6408908818557,295.8073975768424
65700,1295.1103606106808,789.2707608118392,331.33491507575576
65800,1352.822092704324,708.4687054589983,297.41430952748743
65900,1352.3037349537262,836.5951108152116,351.2016202267919
66000,1286.5863195055908,735.8060260412412,308.89048379270326
66100,1311.6828844662,653.3899853658445,274.2923291493278
66200,1422.908568506412,776.8097344494741,326.103791212401
66300,1348.0293633396964,781.5526944215808,328.09488009798093
66400,1319.233312790314,728.3290974564358,305.75167817531815
66500,1326.6332287636942,727.2269776544075,305.28900960942235
66600,1231.8966420699549,741.6119637272033,311.32780944269274
66700,1248.7289487347653,695.2114327133118,291.8489223911263
66800,1212.5994724391699,745.7880494527466,313.08092520210425
66900,1307.2051365933712,779.4405815537685,327.20821765914036
67000,1290.3863659207655,691.9117006355531,290.4636988378905
67100,1344.7937456942418,715.558393672304,300.39055210316957
67200,1301.5635165007689,798.7755184404228,335.325000884133
67300,1373.1229999930556,757.9269113448312,318.17680480873395
67400,1319.1333132457012,717.41252369527,301.1689136543652
67500,1348.6572049112297,769.1498562764127,322.8881835781446
67600,1313.8276852263975,690.3725976191587,289.8175852447487
67700,1260.6095496955713,752.0376576510587,315.70450319898146
67800,1245.0658630092712,715.5264088039864,300.3771248939609
67900,1291.2353523555353,719.3377088192652,301.97710405141976
68000,1242.730356183065,733.3181268271478,307.84606669815537
68100,1311.2718484026586,702.8595051950557,295.05957401038216
68200,1305.094584968292,753.8717010547974,316.47443241161056
68300,1309.730892817944,683.633842669454,286.98866403058884
68400,1251.1126735185426,707.9596745920732,297.2006189824454
68500,1304.6902489437757,680.2377931256262,285.5630065210672
68600,1290.5143568582298,691.0563590994515,290.1046274908999
68700,1247.0342150131337,686.2269771197612,288.0772587505918
68800,1253.1617191194432,756.7289156419027,317.6738876550786
68900,1255.7721010920536,741.6077922540438,311.32605826328296
69000,1389.4797442918352,676.0231573633066,283.79370750263274
69100,1267.5216050390836,639.1632052043204,268.31994396712315
69200,1258.3487520145777,721.224462976365,302.769161174844
69300,1240.1320985296657,735.9562488584595,308.95354715049734
69400,1341.5376261558968,751.8362004695003,315.61993171672566
69500,1393.2254431592833,744.1457382082845,312.3914849190864
69600,1354.8542237099637,729.9216443802873,306.4202274564619
69700,1276.0395021385502,747.5562319058567,313.8232060669586
69800,1328.3341009545238,745.8109598005133,313.09054293851176
69900,1331.3498272577217,726.3405143339976,304.916873374851
70000,1297.8662951130214,645.4153866667492,270.94460221717827
70100,1267.86054195313,702.9005583419992,295.0768080720394
70200,1257.8760307210546,713.5436019440375,299.5447449615318
70300,1283.296947609414,687.2455570510457,288.50485737933474
70400,1279.2642365654501,761.1910303144904,319.54707802206923
70500,1402.5089913906154,654.7129800948705,274.84772074363525
70600,1374.7465215141383,734.2639498036427,308.2431220448799
70700,1304.1269491393923,714.8640581875328,300.09907090266984
70800,1305.8109135460527,757.8576220598466,318.14771725032443
70900,1248.2067646514051,678.680113975897,284.9090946895179
71000,1323.6972069053272,677.0891505831029,284.2412101728054
71100,1242.7828998635732,644.6173881800145,270.60960341326864
71200,1316.0076455684944,659.6128775594727,276.90469179960587
71300,1268.5969138000805,761.1086408636377,319.51249102980137
71400,1331.859677504564,674.6222973112743,283.2056281394802
71500,1357.971815896762,705.6619224773893,296.23602541128514
71600,1283.34639432939,713.0848604544356,299.3521658365397
71700,1366.4925118687106,779.3692066174999,327.17825454683305
71800,1276.4300171355135,698.8674486682283,293.3837134870132
71900,1254.6952023156482,777.9192683026228,326.5695721880304
72000,1339.6452033810874,687.2961702445491,288.5261047370272
72100,1309.3872760679687,659.5169519350682,276.8644223379791
72200,1362.2565729423977,708.3828902789338,297.37828441822126
72300,1314.303738960229,755.5817548859097,317.19231095093943
72400,1308.534759101099,735.1462973497493,308.61353048235424
72500,1313.9917549632373,677.2763070529447,284.31977823350127
72600,1221.6677897863406,743.6277899884925,312.1740508800478
72700,1249.9913587241535,688.6878817125521,289.1103435356195
72800,1280.8828641470095,753.8784018055018,316.4772453786883
72900,1327.7772214492097,724.3773860609209,304.09275448949705
73000,1279.3628796921084,807.0753780790068,338.8092719670529
73100,1385.1835872477905,768.3352485213939,322.54621222340745
73200,1338.7862278997413,780.6719467236784,327.7251432748564
73300,1361.811554576257,734.0768025793226,308.16455786544293
73400,1372.420941750759,766.1324588290513,321.62148376280754
73500,1330.8276269889802,780.7537494944919,327.75948397955017
73600,1378.8248334984173,647.0270827578623,271.621190295682
73700,1329.169672581348,666.5924444453382,279.834705574619
73800,1307.861435679973,733.1776571453447,307.7870976948655
73900,1318.0632343864618,702.5246959877213,294.91902150826667
74000,1234.2263850842992,677.0526779386732,284.2258990005883
74100,1327.525429209199,778.4545819538066,326.7942962142586
74200,1304.1033093822698,707.3015506268544,296.9243393342537
74300,1305.1936309195335,718.6549832625705,301.6904966847477
74400,1331.7759627835612,764.6102722625441,320.9824716749603
74500,1289.5737698807302,709.1373485226713,297.69500508054483
74600,1362.1695814899222,669.1105763248006,280.8918143056875
74700,1326.7416398146916,760.7548770003159,319.36398138592455
74800,1306.2580828908508,694.9287351107185,291.7302462779367
74900,1317.041718716333,639.0295237379962,268.263824648518
75000,1259.2435748123971,708.914237200736,297.60134321623116
75100,1258.0086416792242,661.0445654450097,277.5057126501457
75200,1258.6254889119582,633.0421438989952,265.75032980114634
75300,1289.2454523465367,664.7025360285267,279.04132429676565
75400,1270.4665692480175,682.7716911587995,286.6267338644804
75500,1376.0212652116275,648.5339890080982,272.2537877251566
75600,1317.6821006675882,689.0999511187979,289.2833297762137
75700,1243.4556554264564,770.1020126152839,323.287897662769
75800,1332.4789567762646,768.6324937811804,322.6709954255709
75900,1314.2398336427232,767.7638948552631,322.306358642298
76000,1269.4006169754339,852.1775994335712,357.7431301868498
76100,1352.9853437801248,668.4717667414748,280.62364281175917
76200,1329.30877347341,713.8709613145384,299.68217003111454
76300,1360.3798892629202,675.6343608758561,283.6304912053273
76400,1270.789423239581,790.628016058144,331.9046891939658
76500,1343.2023382184575,694.4076163982095,291.51148126987283
76600,1281.0298603427004,635.6627978712334,266.8504771833214
76700,1300.360645926804,673.5882516653653,282.77153702235927
76800,1290.6217048662866,694.8346021497945,291.6907293742805
76900,1274.156101664471,697.7179863142802,292.90117057482365
77000,1336.1149675349152,702.4109559563993,294.8712735800652
77100,1265.922499010644,734.2416077172834,308.23374286392703
77200,1266.152316791607,688.4009518905201,288.98989074180525
77300,1226.8773551030172,719.5551802154442,302.0683982816916
77400,1274.9223522229422,715.9435537956929,300.55224185922026
77500,1343.4922136313749,721.8824702618663,303.0453918410307
77600,1341.4423115603313,722.3833846410254,303.25567509428106
77700,1306.5918885153988,621.5127758276643,260.91031496661446
77800,1315.038221133274,657.1160468862115,275.85652528925317
77900,1261.240683447675,715.0965357785174,300.19666471545304
78000,1295.0144994390475,632.9113716911754,265.69543178575844
78100,1273.3419859584283,688.4630036518366,289.01593999649316
78200,1243.2734134561642,714.8971425720255,300.112959687445
78300,1294.2826025824297,710.1336221590188,298.11323955353083
78400,1316.629833822169,770.4934090308486,323.4522054067664
78500,1314.7830471059528,693.8334770660061,291.2704582695002
78600,1220.576629721781,718.3187651027338,301.54935270606813
78700,1273.3027164591276,727.4723362404025,305.39201084840164
78800,1234.3215410736211,731.7739448722349,307.1978209727388
78900,1291.4523401149017,738.1175809830173,309.8608717740578
79000,1261.9401955364665,738.7555747342101,310.12870078263893
79100,1372.3474169541169,744.9599532858646,312.73329142830755
79200,1312.5736313156367,858.3389466117542,360.3296563137465
79300,1362.7397801764314,746.3004144559045,313.2960154135223
79400,1321.677779632083,760.7632051674932,319.3674775404781
79500,1346.7532444119852,742.5764350422593,311.73269333949185
79600,1321.4321967383266,713.8167414506021,299.65940859751686
79700,1250.2705975451163,711.1657264116391,298.54651567608664
79800,1297.4275717960481,725.9681845820494,304.7605697932828
79900,1309.5080404929272,672.7225210501383,282.40810435246067
80000,1264.514965374171,679.1469555941256,285.1050742387545
80100,1282.3221073112754,756.8415592479545,317.7211753052718
80200,1324.0479493754447,718.099799927879,301.4574313893068
80300,1325.8964309466764,681.3357067749944,286.0239093491407
80400,1307.3018209480388,735.3077354111563,308.6813019861551
80500,1305.0352954418868,777.8839139916678,326.55473049085947
80600,1333.9745088845893,717.6013736672741,301.24819264522966
80700,1323.1752762126398,686.7205775715174,288.28447162592477
80800,1316.8194061058011,724.0095641194536,303.9383432813412
80900,1287.531664481352,704.452156233636,295.72816699876364
81000,1350.5585154812698,680.9640151795255,285.8678736648942
81100,1275.92251073355,701.0740410373996,294.3100383067673
81200,1357.4911397399246,781.7717095124895,328.18682236944164
81300,1344.5518781276833,736.995779268007,309.38994076478986
81400,1419.441692937905,652.5170243112262,273.92586114967855
81500,1300.2362016069987,693.4518640990993,291.11025760546977
81600,1299.6620097419632,737.5202306205127,309.6101048111117
81700,1292.5758341538058,754.3799519229732,316.6877955141167
81800,1300.3372778311473,770.3615178356175,323.3968376418105
81900,1340.6943562234019,728.9935791919297,306.0306268078164
82000,1239.6263214116216,711.705325551719,298.77303874539365
82100,1287.5384725664262,731.3172057005218,307.0060824183856
82200,1314.4633195435845,715.5647293250587,300.39321180256763
82300,1354.1420528905032,771.8732542757269,324.0314627791783
82400,1299.4414790898936,777.2298672715244,326.2801624652413
82500,1295.0084359109428,753.3203068102815,316.24295777166316
82600,1268.2403131225433,703.2581996964198,295.22694548201093
82700,1315.0112307536438,736.0597410507684,308.9969930482199
82800,1294.298412589802,708.9241371506101,297.6054992032684
82900,1353.7047498230168,682.868623072225,286.66742576502656
83000,1243.3028399119394,668.7318621528173,280.7328305522757
83100,1271.395586338086,727.5336942148638,305.41776885220304
83200,1329.4675952578627,705.4014337980819,296.1266725773505
83300,1365.5485455311473,705.1673317418703,296.028396816021
83400,1289.571855245992,784.6569486310007,329.39804227745117
83500,1386.3614423772237,704.6478070707292,295.8103009846041
83600,1337.8863279824336,751.672735052706,315.5513091315742
83700,1319.7769649041256,710.3490805106777,298.2036887101369
83800,1273.6183495488285,749.9473736713309,314.82700450107586
83900,1253.3451849845842,736.8608129520234,309.33328206784466
84000,1320.3980264196412,742.0268709428202,311.5019869922441
84100,1298.6282253376758,757.4710935734154,317.9854530571161
84200,1295.6195055984963,754.3826057591319,316.6889095913408
84300,1344.8833462959142,778.9585720087957,327.00587063251925
84400,1237.7042367098197,764.4073514595299,320.8972857661796
84500,1331.1903384818088,699.0537816252056,293.461935838
84600,1343.849939003982,651.3910590883803,273.4531823048343
84700,1357.595952503455,672.3115396973616,282.23557487540273
84800,1317.3684562315843,747.6239457950059,313.85163227609326
84900,1363.2303767314966,719.9581107960731,302.2375480542953
85000,1300.2255130410358,695.4128920615532,291.93349478295306
85100,1288.759484506034,737.4223669794495,309.569021772425
85200,1328.9802630396189,788.7107153529661,331.09980866643764
85300,1312.3494428202948,750.5896886307282,315.09664754765845
85400,1262.816109263676,739.4516032841922,310.4208927298756
85500,1292.2783223666656,714.7610041530809,300.05580894308804
85600,1374.6385897444566,663.7307452890328,278.63336771440044
85700,1321.7888042187205,672.0155328396719,282.1113115529485
85800,1253.166882548147,667.8672872331432,280.3698830419787
85900,1393.3682767683213,708.2839835379355,297.3367634874377
86000,1347.81591393287,775.2554574427719,325.45130759639807
86100,1382.3311056835773,677.6765849035337,284.48781439322823
86200,1301.4845410783741,729.7696825162163,306.35643404889294
86300,1335.2688594497467,683.8955794515141,287.09854081655624
86400,1327.7275817254904,692.7968460251388,290.83528180668867
86500,1314.077914115196,674.1047247207,282.98835178913487
86600,1242.373205626276,727.7393270529366,305.50409327003604
86700,1387.3878816475099,655.0383474666929,274.98430957457117
86800,1351.2824292971304,781.356815207357,328.0126502396961
86900,1275.5990378795218,728.25693841471,305.7213858964841
87000,1301.6040560319793,712.8821234909377,299.2670571033666
87100,1279.1318420063612,693.3976065691794,291.0874803597376
87200,1281.2622063715917,740.025212097866,310.6616930192083
87300,1357.5702449763062,668.4156520948011,280.60008595064977
87400,1333.485571094011,743.5075204280234,312.1235618633721
87500,1335.4655902476443,722.5017517662412,303.30536547092805
87600,1305.0921434037982,693.856548529481,291.280143642088
87700,1218.6187447254692,701.8150853633817,294.621127822568
87800,1218.4320898692094,638.5336215467715,268.0556455057276
87900,1210.9157803515018,738.6151226667482,310.0697391738282
88000,1296.751108936558,759.2620615016912,318.73729923701046
88100,1317.2163295649143,667.1890875969012,280.08517565126334
88200,1268.3459729201668,766.8747234927258,321.9330855749022
88300,1330.9889367078104,785.2334377370283,329.640051710046
88400,1269.4764313640762,789.00804720741,331.2246282209339
88500,1342.7699460677277,717.1082007218704,301.0411592365488
88600,1293.3488512722274,775.9642290057255,325.7488490451372
88700,1332.0746936258224,737.0049197942442,309.39377794669866
88800,1340.6250697388105,704.561274015242,295.77397451209976
88900,1257.2389883802434,717.7354937497423,301.30449609436397
89000,1293.6751544338758,691.0799226309036,290.11451943303206
89100,1240.6410956328173,666.8541451791918,279.9445672275928
89200,1284.0563238300483,689.8552721089219,289.60041261843156
89300,1315.5607909531632,680.0804853812912,285.49696891940005
89400,1297.028786653074,749.897194304282,314.8059392632067
89500,1310.6273889969962,770.6195247670513,323.50514864097596
89600,1285.0454229761594,721.7610184306318,302.9944065085113
89700,1275.4095836913903,670.9912201011489,281.68130629862935
89800,1296.5114657643144,696.6493993975894,292.45257907381756
89900,1321.6739756985326,759.8566042794939,318.9868875792792
90000,1340.6773393740577,745.831961899887,313.0993595945415
90100,1349.3352036179654,799.7854561086829,335.7489715012639
90200,1365.4005837434906,763.6460102097516,320.5776756262075
90300,1291.5660488469312,757.0773649170436,317.8201662412361
90400,1240.8216725444754,753.6852333119136,316.39615347766244
90500,1265.0722697677538,623.1869886796928,261.6131475060779
90600,1232.3671938061307,642.5967698103665,269.7613502545944
90700,1292.7325054087664,661.0079603660628,277.49034588207775
90800,1263.249789540142,581.5167029157,244.12001171501748
90900,1250.169650319509,744.2520882587191,312.43613054220924
91000,1297.9329594453761,693.4802407343706,291.12217008279003
91100,1253.2130880909258,689.9123413955801,289.62437023625705
91200,1237.024966896246,639.0981276001941,268.29262446726693
91300,1255.1486067950314,709.6416483379273,297.90670953579246
91400,1313.8151078255255,791.815943117003,332.4033795429639
91500,1300.7311269413412,760.7111807141312,319.34563773759623
91600,1385.1228269736907,733.2729598968592,307.82710567520303
91700,1244.4458922344234,810.8706777138342,340.40253418406337
91800,1215.369087521357,707.0818675590922,296.83211664691424
91900,1322.801455357553,665.1877066331506,279.24499833242226
92000,1330.5762334384362,711.1409771851631,298.53612598061113
92100,1312.9538272486816,663.7844239894081,278.6559019681867
92200,1354.7167695386888,699.239052938576,293.539712512279
92300,1341.144014846419,709.2639222876161,297.7481405946688
92400,1314.9220606755966,753.9036739887292,316.4878546107784
92500,1356.530673192643,709.7228810194954,297.9408109177074
92600,1299.1083206277603,685.7906549768801,287.8940912403594
92700,1212.1313361051398,690.5053242030839,289.87330370487246
92800,1307.3090447882469,626.4234809109242,262.9718230478848
92900,1238.9062536966653,651.8562816005871,273.6484821553125
93000,1228.0154840942268,738.0012345944581,309.8120297002263
93100,1326.4724456475874,680.7565016341266,285.7807597283902
93200,1237.6374256182658,677.729513633402,284.51003381029864
93300,1317.1666542496546,691.8177441415966,290.42425601485485
93400,1290.9365463952163,714.2032555464178,299.82166674956216
93500,1266.039361195716,684.5811225882101,287.3863309999203
93600,1233.5812111340024,687.9221277204597,288.788880931737
93700,1297.6879121872234,652.3694328018747,273.8639024117588
93800,1276.1797723800328,699.3100124311947,293.5695012218423
93900,1314.0911032273348,666.6583326535214,279.8623653650824
94000,1283.4152727633955,787.0691667532792,330.41068854077815
94100,1324.2869198759677,717.2598023874727,301.10480143323434
94200,1334.1737383480922,718.7078892996986,301.7127065754331
94300,1388.0144138149526,730.7769093254215,306.77926665065655
94400,1321.9620561878974,804.9125271449254,337.9013097490832
94500,1293.1541737296984,722.2963487387801,303.2191375273132
94600,1253.5278474501001,764.425897643428,320.90507143184965
94700,1322.1087947909018,687.231220028816,288.49883871466506
94800,1310.8719037384221,771.2178584925502,323.7563284185231
94900,1279.8603549632808,778.7361163024563,326.91248399484334
95000,1399.7863650899562,681.4017348573387,286.0516278586084
95100,1383.6118133741684,719.8330103942459,302.18503105623404
95200,1315.3598034107122,748.5411934910545,314.23669175449214
95300,1350.084163797032,731.1154482900328,306.92138490038616
95400,1255.2730331864077,753.8379771598242,316.4602751611057
95500,1255.8344850063827,733.6941221983532,308.00390910227424
95600,1236.5389453789203,718.319863048271,301.5498136222827
95700,1294.3643154466836,660.2273801304576,277.16265923902006
95800,1216.9191986400037,682.7918474329451,286.63519544409775
95900,1298.5481466068627,741.5499964504921,311.3017956545404
96000,1291.2220181222679,644.6361083011974,270.61746209760145
96100,1242.2640184385568,744.2942338950791,312.45382322960813
96200,1296.7313168035162,647.6377165766269,271.8775336375723
96300,1302.8764565060033,772.1002039307563,324.1267359711033
96400,1281.5383918379712,721.9851195289681,303.08848387976633
96500,1291.6587715569117,684.5001331211324,287.3523317191556
96600,1308.90262516768,659.8490521471033,277.0038376071297
96700,1322.504402029499,661.7323964471464,277.7944632766671
96800,1252.7821795893256,664.0964219304334,278.7868783281713
96900,1305.8914835693222,706.9631130493226,296.7822636466981
97000,1329.277219515132,712.1205704028121,298.94735803391137
97100,1312.923402045692,746.7729770645335,313.49439662764075
97200,1340.5678343057234,725.5794400673694,304.5973753140838
97300,1209.6876867776468,718.5042127512864,301.6272034056443
97400,1294.0253747195402,742.4460252812137,311.67794747882334
97500,1308.2418986085058,707.017920226712,296.80527163377616
97600,1327.4295470646211,722.1094214859291,303.1406656916341
97700,1335.7997427870423,712.4740205953946,299.0957359991895
97800,1383.0856600241436,673.2525993270059,282.63063057485454
97900,1269.0213022966982,743.74016782981,312.2212269625255
98000,1278.844780903918,707.2648125783841,296.90891674574
98100,1323.9572324186133,744.7962351095754,312.66456273502445
98200,1392.9906240186556,753.3500351838397,316.25543770708873
98300,1355.1737309989562,691.2967116178783,290.20552718874154
98400,1297.5693262319155,690.746245323226,289.97444210102964
98500,1359.9438587943368,666.2938123652499,279.7093401869628
98600,1306.1432680156977,711.5038024417036,298.6884395864509
98700,1250.3184431047912,732.3593820162783,307.44358678091885
98800,1328.2665487541162,702.7485084054498,295.0129776917501
98900,1321.0970022324482,703.0320395720378,295.13200373410103
99000,1318.2834272421005,713.5108794514538,299.5310080985443
99100,1312.3136159928904,759.2685153396502,318.740008550415
99200,1326.4046688998164,717.1500435156519,301.0587247909979
99300,1316.9240109412249,708.1515479321366,297.281167179581
99400,1241.1557120333568,717.953680270018,301.3960905328706
99500,1242.8791714543377,721.9507540042661,303.07405727387385
99600,1377.279172904166,783.0253237236793,328.7130881058983
99700,1299.1197969860145,693.0642009007239,290.94751706155347
99800,1254.1586128460813,710.7814404529919,298.385192893342
99900,1249.630421695956,748.1571868914757,314.075486246348
100000,1345.6641374893752,710.786639767026,298.3873755591133
100100,1421.3372003549612,690.8286560308475,290.0090380168633
100200,1271.8383852655538,718.2357863138213,301.5145183103924
100300,1291.049440247857,723.8544596493616,303.8732306115485
100400,1330.640323292681,685.3171469848602,287.6953131554317
100500,1323.3599470853464,644.9225650460006,270.73771629416467
100600,1280.1961051798144,666.1308695526058,279.64093699040427
100700,1285.5608136665496,631.3773955109723,265.0514704322769
