#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
49100,2140.000383209073,1511.5056208588446,721.3981773055993
49200,2169.827828807334,1457.348930708825,695.5507460926547
49300,2174.133848713153,1657.8275725956698,791.2334381382822
49400,1964.7869436792835,1624.130377535542,775.1507357247278
49500,1994.0990355481736,1538.8505934039738,734.4491465380651
49600,2282.483885239585,1532.3716153365838,731.3569165760208
49700,2259.143050264349,1562.6706762390922,745.8177872519243
49800,2091.787484859816,1504.8972599239241,718.2441966206183
49900,2232.2953431243477,1584.8288922635224,756.393266715431
50000,2079.5286795174593,1456.6752855397112,695.229234620621
50100,2123.3038552776748,1492.4435883757321,712.3004172316117
50200,2023.2789628150294,1620.2997223044822,773.3224741136314
50300,2061.5279141481724,1446.3974912865147,690.3239389084125
50400,2101.846086751315,1481.1355378365004,706.9034098137721
50500,2023.529316796959,1408.7001723536791,672.332092373298
50600,2218.2462452351256,1304.1112621271595,622.4148124356163
50700,1932.1533162673818,1400.4436763821764,668.391504218959
50800,2042.9769388146829,1452.0380554915723,693.016018038222
50900,2097.6459628081257,1460.8136175691957,697.2043415219498
51000,2088.199326811619,1407.487150071351,671.7531517121275
51100,2088.892344234685,1686.6128770322503,804.9718363732399
51200,2058.823137839697,1585.1335328350926,756.5386629018767
51300,2142.515330016746,1485.531814419192,709.0016262344844
51400,2007.711997408283,1383.8409788928586,660.4675140320455
51500,1861.0068573518615,1471.9834700172835,702.535390964058
51600,1826.723742675746,1461.5391687221727,697.550626227793
51700,2057.1959791512886,1360.2312884464625,649.1992875565779
51800,2011.9368153670885,1493.189733437983,712.6565308182801
51900,1973.1247904488023,1380.4212867438587,658.8353932848972
52000,2065.7430468594907,1346.8381148356743,642.8071108436193
52100,2149.7439941918165,1471.9270076344053,702.5084430919941
52200,1966.5886585152766,1609.4519536665186,768.1451460142406
52300,2046.7571263045402,1304.8374550426668,622.7614034362647
52400,1957.5321835826799,1491.5412508919494,711.869757492652
52500,2204.908880406648,1478.9267634160897,705.8492252848002
52600,2016.854101244473,1507.2980001303383,719.3900009002658
52700,1942.7377698014147,1510.152586268901,720.7524127953342
52800,2211.2622489554255,1493.6273048075052,712.8653710528503
52900,2244.1615286196893,1612.8232048178882,769.7541472658902
53000,2207.220813304984,1451.592561141687,692.8033963929087
53100,2095.548265081267,1410.2478891895485,673.0707731224618
53200,1969.4814425119157,1515.0138784249384,723.0725677800857
53300,1992.3114074203909,1395.574605761895,666.0676367968535
53400,2042.1073736577027,1421.6016403148278,678.4895921161377
53500,2075.843303413087,1272.674425623376,607.4109141760798
53600,1956.743977651353,1280.6065655449208,611.1966965129554
53700,1894.997826831428,1447.5883050690422,690.8922800911186
53800,2065.9551784565465,1356.0544312485206,647.2057936999366
53900,1988.3562977696993,1402.7818210800672,669.5074334619986
54000,2011.3008182269832,1488.3793208576972,710.3606591922556
54100,1921.7993208766106,1424.969034298439,680.0967524525092
54200,2051.115535529406,1317.0130678354592,628.5724733754611
54300,2011.0421601857197,1428.3386067278018,681.704952498408
54400,1959.0275115326644,1524.527764861274,727.6132722535267
54500,2016.9060714083253,1464.5369051744276,698.9813596520396
54600,2030.0462238651162,1372.801256910177,655.1985721198467
54700,2068.201231035981,1279.062239318404,610.459634004156
54800,2066.3926626131747,1469.852767558386,701.5184679377606
54900,2166.567460767902,1504.2673089018444,717.9435391087646
55000,2101.4347614159224,1489.621919817229,710.9537159511308
55100,2024.6792781289732,1457.2613477979494,695.5089452872876
55200,2144.7139915204807,1543.667943683075,736.7483293282764
55300,2185.9642066586293,1411.4416942849896,673.6405419728217
55400,2020.8330549599623,1625.9404930692526,776.0146518284532
55500,2103.481628609561,1458.4534956795587,696.0779231971302
55600,2237.549469044732,1536.145957497557,733.1583015777561
55700,2034.1652267565219,1559.1878602744014,744.1555393223458
55800,2041.3533738863316,1518.4648278881334,724.7196067446567
55900,2059.8709713305943,1425.9878884657946,680.5830222547036
56000,2205.2566000696806,1354.931896173768,646.6700399814503
56100,2112.5363037808193,1439.6556768036514,687.1062646817652
56200,2147.676692672295,1424.0663574098567,679.6659307253964
56300,2209.301519747807,1370.8706398534287,654.2771441035738
56400,2077.0103773180526,1589.6115002080653,758.6758679881938
56500,2012.0214546356897,1506.3446878324762,718.9350123480631
56600,1998.2209005187883,1462.9635858882077,698.2304595893895
56700,2199.9362941857325,1699.2152657364427,810.9865941852124
56800,2101.3853727596456,1439.18082147027,686.8796298831527
56900,2094.410068252136,1340.0807081209814,639.5819948929937
57000,1890.808282126155,1215.4609780778214,580.1045805395032
57100,1986.7573324307164,1461.4696534720329,697.5174485974529
57200,2073.834600542536,1464.298872164801,698.8677533399534
57300,2040.8188551986268,1530.2346645869743,730.3370114202039
57400,2190.7374043824657,1641.4281150803536,783.4064485478448
57500,2034.086471374795,1382.419921611164,659.7892842466485
57600,2088.0728315667393,1334.3145174921556,636.8299578828581
57700,2094.9908642151136,1452.4849351671678,693.2293008596688
57800,2135.8949617800636,1468.3009551004295,700.7778324659231
57900,2087.3370372432437,1544.5413518044732,737.1651819142843
58000,1948.2913741924867,1474.1735219472052,703.580639786588
58100,1996.0301596344689,1413.3969165516405,674.5737133483856
58200,2042.4350738921103,1473.5978753662591,703.3059002232441
58300,2085.1043082708866,1448.9001039302227,691.5183639735651
58400,2001.4057292442567,1509.663270267497,720.5188763356161
58500,1987.4550069587171,1508.082672628002,719.7645025241994
58600,2103.0154287514015,1381.7879480141312,659.4876614179186
58700,2108.7461578788434,1393.5359418076407,665.0946411027309
58800,1994.757454848147,1641.2458412249034,783.3194544769808
58900,2164.829002258532,1362.8907948930262,650.4685935231633
59000,2173.4623685525185,1510.9097114114409,721.1137668586491
59100,2088.359672449744,1554.6202422997333,741.9755465812791
59200,2088.462353092261,1609.8921007208708,768.3552155491295
59300,2185.3778212122606,1544.2910210561142,737.0457062450591
59400,1984.141269792056,1454.4222998007024,694.1539493003502
59500,2013.5218723007174,1572.4937866996352,750.5060754619811
59600,2050.462919728977,1524.366926664858,727.5365088064483
59700,2218.9995399687127,1330.1385568203489,634.836891912366
59800,1974.4343967328377,1458.842315886968,696.2634959036116
59900,1999.9564431223316,1516.7029800785303,723.878727437959
60000,1978.4438696985144,1372.802848977254,655.1993319676909
60100,2044.6272459626925,1363.86259767214,650.9324070504692
60200,2162.8242557188373,1539.018548621341,734.5293067346305
60300,2169.769474139487,1315.595662993123,627.8959867943629
60400,2160.6583681425723,1634.739591441791,780.2142085090794
60500,2222.2580123041116,1653.8275674892816,789.3243507004717
60600,2217.1295098177075,1427.1324793338533,681.1293025692346
60700,2044.7892940171237,1414.2917779701247,675.0008049763139
60800,1940.7207179432298,1386.3798880875815,661.6792623974778
60900,2030.3344770546305,1484.3278643191782,708.4270154651091
61000,2087.7828050224875,1477.2161123572923,705.0327807153641
61100,2058.090153154461,1550.4679588803724,739.9937810826624
61200,2149.6595268793003,1441.3548044190052,687.9172094429426
61300,2164.3815188711014,1688.3124294092358,805.7829838609324
61400,2074.4538419907767,1398.4828276128567,667.4556474754323
61500,2064.926861782087,1570.6694099200172,749.6353528755926
61600,2234.6696192320724,1394.9812164952962,665.7844291597467
61700,2078.2574326230497,1408.3956287194926,672.1867424522785
61800,2165.0964720632974,1351.7291603351696,645.1414662437995
61900,2029.3638400906157,1473.2617336163712,703.1454694300409
62000,2016.712558176538,1529.812833260773,730.1356834557872
62100,2063.9971843727035,1441.9637491640694,688.2078412627037
62200,2209.0243668308626,1508.7910202778855,720.102576492614
62300,2054.402362418081,1442.0318661639087,688.2403515483749
62400,1983.7073053799022,1551.7462113790489,740.6038542507381
62500,2158.858311724034,1489.80610371228,711.0416216289829
62600,2091.264129933642,1619.4867454056312,772.9344636127578
62700,2134.833102381948,1414.4497695068462,675.0762097945612
62800,2054.466252244193,1612.598310084621,769.6468114753873
62900,2058.161705457549,1443.6458404329917,689.0106550655215
63000,2112.22532861288,1479.628930125283,706.1843492679243
63100,2045.775199376023,1364.0316040896203,651.0130689546268
63200,2086.450047419608,1471.7680095062058,702.4325578565738
63300,2108.4111791399087,1456.200129783607,695.0024564388799
63400,1935.4162299205618,1499.3307559582058,715.5874643138261
63500,2042.4660939604728,1543.4577659291929,736.6480175289232
63600,2025.623171932371,1467.9857501744618,700.6273942168469
63700,2024.2357394768078,1418.562009277811,677.0388636110466
63800,2054.419237439742,1418.0113819369328,676.776065011688
63900,2137.138159321618,1410.6285013575284,673.2524283677033
64000,2050.0440855610327,1516.1844852923955,723.631264783174
64100,1989.9807659097723,1498.1765242876206,715.0365827214206
64200,2156.8345948054925,1384.7931159651414,660.9219416828666
64300,1964.1958149178754,1536.0691440297553,733.1216407179485
64400,2000.2800092732468,1505.201143764967,718.389231641339
64500,2069.861192561129,1497.7469774491951,714.8315723648388
64600,1888.6655698196973,1515.3261149509412,723.2215892971996
64700,2042.022165910852,1474.9737355814464,703.9625587482049
64800,2048.0709512607013,1505.0199319904068,718.3027444711493
64900,2088.959563129905,1529.9625009664041,730.2071155487637
65000,1877.1414199685942,1477.3450044461592,705.0942972037546
65100,1979.1161210685386,1541.385331750611,735.6589042776172
65200,2061.787628060748,1482.34599333293,707.4811254218278
65300,1993.1901045150594,1598.3074695478463,762.8262041464271
65400,2052.8546841077223,1536.903848653496,733.5200212372436
65500,2144.432872746714,1386.426631474112,661.7015716720044
65600,1946.017368722817,1447.4738390907507,690.8376487705575
65700,2067.379324556745,1502.3641333763228,717.0352081464068
65800,2119.7131339905263,1551.6859660463379,740.5751008854782
65900,2089.2195683764594,1556.9958646668547,743.1093628383658
66000,2041.0301982197907,1557.187225825452,743.2006940177635
66100,1916.2037893705347,1353.481302568863,645.9777133581492
66200,2314.0502324479694,1539.9212556373773,734.9601428407109
66300,2086.2330820397874,1390.8861711382665,663.8299817426961
66400,2170.213803251254,1436.0723339863769,685.3960381755785
66500,2077.832817146721,1464.506587804239,698.9668900428678
66600,2001.7057448091632,1568.9089951138642,748.7951575002429
66700,1985.326788322107,1340.0991069165027,639.5907761091337
66800,1997.5149924742118,1450.1267790554955,692.103820744156
66900,1945.4238977438504,1527.6238370676099,729.0909385060597
67000,2045.2768644673524,1403.0571395600307,669.6388350571257
67100,2021.501463707892,1435.6424059756894,685.1908458964348
67200,1938.937826946929,1552.1301040262713,740.7870751744088
67300,2113.1259041544026,1532.3855523262403,731.3635683004977
67400,1998.6110460926539,1558.4209633440676,743.7895214656542
67500,2109.529343650852,1495.122240282908,713.5788607761185
67600,2051.8448859823975,1444.5674828016997,689.4505284710441
67700,2120.291308247525,1474.8265339226307,703.892303628475
67800,2073.9054480501372,1531.949376461733,731.1553941003506
67900,2160.8747049250323,1426.9731828213664,681.0532749235723
68000,1896.179860432363,1548.091245015784,738.859443885215
68100,2008.2531952460254,1500.9950781759005,716.3817974593502
68200,2004.1067234731454,1622.4616573755736,774.3543035677966
68300,2049.036677341908,1473.547048898926,703.2816422116382
68400,1903.303579941789,1494.563740869529,713.3123050628762
68500,2198.182159411925,1417.506826616368,676.5352552630625
68600,2062.4930884316245,1605.5136406126592,766.2655024194659
68700,2051.158527566772,1506.1391376012155,718.8369091322166
68800,2119.773674742155,1460.963587774127,697.2759179891456
68900,1945.2414697909198,1496.2482330437203,714.1162647487533
69000,2214.0110692753105,1423.6436929983317,679.4642051533058
69100,1990.8839475689451,1547.541354402027,738.5969969045308
69200,1946.766242097373,1462.9316163927813,698.2152014683401
69300,1977.0078179269817,1533.6063214646015,731.9462063133317
69400,2171.5997728066754,1379.1921038595258,658.2487396330047
69500,2139.179029961658,1493.2874636411207,712.7031746345108
69600,2032.3003484370165,1475.0565394340167,704.00207864644
69700,1975.4953197017167,1666.606873810188,795.4235462045502
69800,2036.457280054923,1617.6663576774008,772.065644885912
69900,1985.7399748722455,1508.5492078884815,719.9871663912166
70000,1982.4452899822186,1216.6303478865473,580.6626871300243
70100,2047.7418751540126,1390.1968763114148,663.5010011389492
70200,1949.906151067331,1549.3145304407496,739.4432828493025
70300,2053.1951017761994,1475.4374501345696,704.183876372696
70400,1788.4389441700519,1486.7925368779047,709.6033328184711
70500,2185.0831412572425,1280.8645364608344,611.3198186145008
70600,2156.4177556533637,1620.5242728702215,773.4296456428681
70700,2122.3027243270517,1489.622688575558,710.9540828573795
70800,2011.3850758864724,1607.7578280549094,767.3365885656434
70900,2075.5616111237646,1436.726498527784,685.7082521040725
71000,2007.1608458495066,1458.2933429308835,696.0014868945519
71100,1946.5835514071969,1288.0801170119148,614.763607764814
71200,2006.4409950815389,1305.4768196060706,623.0665537607546
71300,1903.0955790890093,1461.1369603142257,697.3586637181035
71400,2000.1344940195859,1444.4456536083158,689.3923828996104
71500,1972.1878423746653,1577.0178581252726,752.6652846871515
71600,2009.0883267657014,1437.0557011827457,685.8653710667652
71700,2165.254841744435,1640.3394766524302,782.8868727243672
71800,2003.7020833032193,1478.1248801308368,705.4665094467575
71900,2054.853904377371,1620.0350955804286,773.196175386214
72000,2029.6637524597231,1275.4730816128692,608.7466322189798
72100,2103.5471662861123,1396.5102637457373,666.514199452533
72200,2043.4952984247757,1549.7237788933744,739.6386053699166
72300,2031.48502094195,1531.890305893939,731.1272014166113
72400,2198.0196471333406,1479.5921639626847,706.1668018355372
72500,2087.261676676169,1483.7523183800308,708.1523239352023
72600,1981.6065319445365,1540.1317695795526,735.0606150930711
72700,2025.5061399789697,1398.4148399874064,667.4231989364376
72800,2063.3134072836983,1491.6095761347178,711.9023671666861
72900,2060.8129301491304,1407.5959662062685,671.8050865248783
73000,2015.3764420541147,1533.9885215762663,732.128619438441
73100,2189.928827376685,1664.2848477943812,794.31530994506
73200,2047.4533346987678,1517.1580115039894,724.0959008552542
73300,2118.9307909020695,1488.1032443989523,710.2288958356481
73400,2102.672413409872,1506.3340623436964,718.9299411077495
73500,1993.1312094536852,1593.3486340746979,760.4594945407724
73600,2135.200953239279,1433.0376374999023,683.9476647895937
73700,2110.8278940072105,1430.640745031725,682.8036969247847
73800,2039.9646522631629,1476.5119925299507,704.6967245650995
73900,1934.0010362864418,1482.8421379556962,707.7179209862003
74000,1961.1212000153268,1483.328561164133,707.9500767990022
74100,2138.398939535903,1553.8734810933345,741.6191389267229
74200,1915.287530123962,1496.4818045869781,714.227741731208
74300,2087.2726586246145,1438.5585973617763,686.5826602050062
74400,2161.642764847665,1496.5351810763434,714.2532167950171
74500,1935.446864549317,1421.128307051977,678.2636837580301
74600,2105.7838298581123,1332.0309190334337,635.7400619915786
74700,2007.690711169962,1552.8934877527465,741.1514162799027
74800,2142.61190600751,1449.9424882414169,692.0158640369259
74900,2139.6040010434535,1446.7981109143025,690.5151431390092
75000,1986.8501274186428,1524.4864679473387,727.5935624237845
75100,2058.7204720533764,1540.2200309427085,735.1027397042061
75200,2025.757583390217,1395.532801920363,666.0476850251436
75300,2035.3382486987011,1395.6412752808612,666.0994562415186
75400,1901.820801977026,1559.97813542758,744.5327149326813
75500,2248.1590673725423,1201.6119456207255,573.4948355050662
75600,1985.1677580450169,1405.239494295172,670.68041022988
75700,1936.3974728312123,1482.5663612226756,707.5863006800638
75800,2054.0454267577225,1549.0128638167716,739.2993060425421
75900,2061.4643335350856,1336.175513686364,637.7181578630286
76000,1979.9873443950787,1589.354474165888,758.5531968477176
76100,2071.2962037003304,1459.9152133611117,696.7755590224
76200,2124.639426063064,1538.5528874522697,734.3070600463124
76300,2077.4762946871224,1430.126045520866,682.5580456457753
76400,1998.057103579425,1486.8100401809788,709.6116866418114
76500,2107.8436702189647,1420.437864197456,677.9341552336823
76600,1948.7367053629632,1387.273134103789,662.1055830403421
76700,1974.8513099585343,1341.7986251886891,640.4019073195861
76800,1988.3426516191016,1378.820734974193,658.071495940828
76900,1943.0367982628927,1429.051648365575,682.0452667722909
77000,2001.3872339701902,1470.116687572825,701.6444293729968
77100,2149.1355042923315,1351.0101129396496,644.7982855944085
77200,1952.9381487090072,1400.146222760967,668.2495381572969
77300,1888.0589829648598,1490.6459254760773,711.44244441211
77400,1936.0363881532162,1476.5168520847692,704.6990438909031
77500,1897.3292557571312,1460.0423600881538,696.8362424997703
77600,2034.3249597115546,1342.3361932060234,640.6584730792705
77700,2045.1820072442124,1382.7331309837261,659.9387700754561
77800,2185.747608417473,1409.8754828872904,672.893034301012
77900,1983.1737478405603,1582.9210506335255,755.4827087555568
78000,2174.3378922846778,1310.176568840341,625.3096089532781
78100,1979.8242688895498,1414.2473929878927,674.9796213003553
78200,1920.7219464411628,1359.2562484612117,648.733929003852
78300,2022.1083371589752,1505.4415917058368,718.5039905306787
78400,2037.0496283223629,1623.0331863392144,774.6270779107814
78500,2199.653555489107,1361.3641310169035,649.7399607464176
78600,1994.0358072765707,1466.10831776315,699.7313497027912
78700,2028.262465379868,1519.0194489443031,724.9843114295052
78800,2107.2600424641732,1439.396310287743,686.9824765004655
78900,2175.3160731953903,1437.4231246231702,686.0407317115181
79000,1898.8027559127759,1584.802718670537,756.3807748119852
79100,2020.9395540581613,1519.4823351757052,725.2052337198527
79200,2090.0156208574876,1634.1077589716617,779.9126530361631
79300,2145.199661224897,1441.5678701859024,688.0188996078781
79400,2079.146969238206,1534.726993942146,732.4810710677201
79500,2115.5443504000605,1460.3525792423836,696.9843011833361
79600,1952.2167208017668,1566.1393344432115,747.4732780894151
79700,2103.9009824585182,1388.363858526012,662.6261544489271
79800,1979.6165335494534,1472.2268222690473,702.6515359974888
79900,1943.7481675241252,1328.8118378059728,634.203687069751
80000,1945.7050835725317,1396.5201157495287,666.5189015306992
80100,2079.14072768931,1500.165444670803,715.9858372391898
80200,2228.675467991581,1505.5127895700016,718.5379712243181
80300,2224.3807655345345,1389.2667927303144,663.0570989854352
80400,2009.351842830381,1519.76691320889,725.3410546335216
80500,1969.5231819323399,1402.902806203906,669.5651761833051
80600,2057.79449020954,1467.595884737619,700.4413226524069
80700,1979.8155919765677,1373.7528567960635,655.652743387045
80800,1986.5831156223321,1484.7023798025552,708.6057609380683
80900,2077.2422462057893,1538.039608564838,734.0620867900222
81000,2179.0835631816644,1455.3463291231735,694.5949619302793
81100,2069.0774655963633,1386.526482645982,661.7492277656337
81200,2130.527195413013,1628.0262244197868,777.0101114376404
81300,2130.2854914513837,1428.2021688133866,681.6398346044245
81400,2171.4581573654204,1339.95722525791,639.5230600725611
81500,2006.3562769273808,1291.286054183548,616.2937094066843
81600,2016.250502940562,1494.7644374589881,713.4080917750322
81700,2078.216818368734,1553.8075933814264,741.5876926160898
81800,2070.993110586881,1491.3155509877718,711.7620374172219
81900,2122.142232543716,1522.0081386110485,726.4107270831215
82000,1925.9827281852467,1463.4602716998327,698.4675134476453
82100,2108.9392636069965,1429.4457623875476,682.2333660642672
82200,2229.588400995646,1473.9087020590628,703.4542488675044
82300,2183.3041206514663,1487.80918462799,710.0885495611363
82400,1892.562760384681,1648.278922242566,786.6761418468244
82500,2116.994032975523,1479.626323739128,706.1831053147457
82600,1990.7074516399543,1523.775810376771,727.2543859966373
82700,2086.6807448460568,1567.4589228531072,748.1030796995153
82800,2082.0945524184776,1378.6665103282191,657.997888951237
82900,1987.5015049372469,1503.6181585789282,717.6337183225985
83000,2116.0513325486495,1360.3275759830908,649.2452428295603
83100,2053.745707959636,1501.6057981022766,716.6732765221152
83200,2237.678566510952,1373.1884168778722,655.3833524416442
83300,2213.6654100638584,1496.7907302854173,714.3751830855116
83400,2248.204236556784,1596.967345632925,762.1866015301705
83500,2333.8284970361174,1505.2230600902583,718.3996916733099
83600,2259.544811319888,1347.2839051656954,643.019873751742
83700,1931.6981313183924,1464.9286246669715,699.1683161039618
83800,2015.1038002768137,1446.0555030837222,690.1607177713225
83900,2037.2952694568621,1581.340606604796,754.7284082581422
84000,2089.563727416118,1538.7960131752482,734.4230969640668
84100,2036.7579352573903,1413.3657994218402,674.558862036944
84200,2119.398018187233,1463.581688917537,698.5254623949311
84300,2171.7516280177288,1548.2307157095627,738.9260092375968
84400,2060.0620765861786,1429.4801502176367,682.2497783869245
84500,2009.463784266487,1355.038306254189,646.7208264535633
84600,2162.8475319204927,1472.1857192506802,702.631918708527
84700,2115.662577699313,1603.593251723385,765.3489560134705
84800,2144.39953896361,1679.123371948878,801.3973109189476
84900,2075.8829908421244,1525.9123372359581,728.2740888417424
85000,1973.5052597083663,1449.3962853101707,691.7551770810838
85100,1939.3514395725288,1458.5876177955504,696.1419358271049
85200,2071.6393004099536,1619.2726663373185,772.8322898281891
85300,2140.951235049387,1480.9206749407938,706.8008619309231
85400,1993.0030847383823,1421.4426991631979,678.4137340739959
85500,2070.0280514257047,1362.0214969280778,650.0537025966627
85600,2148.8377176815648,1400.3443434142662,668.3440954491814
85700,2047.750564145466,1385.0275135733025,661.0338129223504
85800,1930.5273062285505,1349.788485674076,644.215238022127
85900,2163.090497872871,1464.9824369394319,699.1939991545134
86000,2061.4927223716004,1408.7466728796508,672.354285737462
86100,2119.285354996535,1497.9237067213548,714.9159201655041
86200,2058.1636743339914,1412.1534301266477,673.9802330277603
86300,1955.5322286899082,1333.5723584522864,636.4757467100751
86400,2031.7143991301841,1429.240726762198,682.1355084550273
86500,2153.0255716480046,1516.237431675326,723.6565345695471
86600,2039.6371965942858,1448.6755740133115,691.4112022994204
86700,2139.1080284420914,1401.6361659366546,668.9606451994389
86800,2143.3113601386867,1631.8828806424385,778.8507825744996
86900,2097.9137243698315,1510.8195161064314,721.0707192326678
87000,1859.5222307143536,1655.9155588144226,790.3208889305648
87100,2031.1877343938072,1355.6292846313684,647.0028834424629
87200,2084.815407075184,1610.3442763449996,768.5710259745538
87300,2045.630434554008,1459.1621166376462,696.416127607693
87400,2026.2822234122223,1545.3285553898338,737.5408915536073
87500,1985.4275171615436,1593.1506370307477,760.3649962440765
87600,1991.3336169917711,1429.1226948715994,682.0791752270414
87700,1980.507722552808,1428.6578882175384,681.8573363741707
87800,1795.3940261477019,1387.319750178789,662.1278315527353
87900,1926.859693723287,1464.6087361465318,699.0156425098967
88000,1999.7857526328894,1521.1365370017227,725.9947366933887
88100,2072.1864437494332,1331.650609697269,635.5585512792561
88200,2047.0032968802384,1385.4655621858217,661.2428809312825
88300,2089.664728557181,1540.5116181171236,735.2419058794726
88400,2012.214463068883,1581.8960735569074,754.9935166648041
88500,2045.9933781479695,1584.524483029771,756.2479809398753
88600,2159.1183877366943,1570.67687777166,749.6389170664822
88700,2100.491952163922,1536.034260501912,733.1049918130045
88800,2020.1344174970218,1584.5915684868428,756.27999889984
88900,1966.1058433115459,1422.6402076931547,678.9852704671771
89000,2039.1266227080037,1410.1605943296643,673.0291097955514
89100,1877.6045204065804,1370.0213147869624,653.8717856673012
89200,2025.4715305558275,1514.802692662543,722.9717748872491
89300,2067.924549644685,1489.1683333347644,710.7372321635848
89400,2119.874656643912,1414.6959846580046,675.1937212075653
89500,2092.9476093476183,1616.2770432151792,771.4025650356489
89600,1997.4477970606918,1415.276479033774,675.4707744840051
89700,1928.4506257326348,1434.1087487992786,684.4588754185177
89800,1966.32866662797,1424.373317402117,679.8124339046545
89900,2133.036328381285,1555.5020453064847,742.3964058047145
90000,2064.0346824042613,1614.8996532867272,770.7451764225256
90100,2249.847789265525,1497.040256627424,714.4942748347114
90200,2109.6260217962945,1546.5756791554631,738.1361078723454
90300,2085.1062789293146,1543.5700218987351,736.7015940758457
90400,1912.4552603602706,1559.7330218272314,744.4157292582094
90500,2087.163760934701,1345.077764739043,641.9669463522639
90600,1981.90762300478,1376.0003373966501,656.7254012630189
90700,1914.6239096489353,1323.2430998497853,631.5458885435348
90800,1900.589681809604,1246.3726077810893,594.8578126927599
90900,2047.0189011237521,1498.4402783324372,715.1624649441275
91000,2036.494890230727,1549.8634272363693,739.705255509162
91100,2010.1113380391153,1291.504389623067,616.39791463486
91200,1840.5055021434014,1356.0312960843494,647.1947519512097
91300,2053.1671217030794,1530.7850320925972,730.5996860076652
91400,2098.7309347384253,1710.1675624327993,816.2138105217103
91500,2080.7510873229385,1715.7144770368025,818.8611933893466
91600,2268.568358466804,1442.1367994332334,688.2904331810097
91700,1872.8138040004696,1550.132136475294,739.8335027035556
91800,1934.0143844384115,1423.3806942248848,679.3386833999097
91900,2092.3895857627385,1491.0292971287317,711.625416680052
92000,2124.044336432702,1521.9310052875217,726.3739135653722
92100,2212.3828107910294,1411.3345064838263,673.5893843169575
92200,2025.803048154129,1500.997464000342,716.3829361447641
92300,2222.759231968426,1476.956117103323,704.908692455464
92400,1950.950702307015,1579.0912002483783,753.6548312742752
92500,2186.8554091585233,1523.9626016973798,727.3435361237451
92600,1994.9717660968026,1433.4923626295695,684.1646920207133
92700,1935.931209298561,1425.96305341254,680.5711691977885
92800,2056.8480246068957,1247.0344429495049,595.1736875909959
92900,2075.165732877047,1301.0222667459575,620.9405237482621
93000,1937.5959318807222,1508.6902983378066,720.0545048063531
93100,2097.5948589680957,1428.5266121680727,681.7946820899248
93200,2048.9300694464127,1406.7093409800377,671.3819257947233
93300,2101.7407780325207,1524.7746345910448,727.7310960780834
93400,2116.2317484337054,1558.1749107029445,743.6720876140179
93500,1998.8178450620985,1346.5313085237055,642.6606810115461
93600,1959.934075169715,1401.066625075685,668.6888197207013
93700,2087.201407242543,1431.8357248436546,683.3740264335518
93800,2104.982735229223,1456.3026475192278,695.0513852067241
93900,2099.1694571690455,1424.6702241387413,679.954138954027
94000,2088.9602397413005,1560.2910066153065,744.6820393555895
94100,2066.3739910680747,1488.4799529344257,710.408687989323
94200,2204.535223564417,1445.4830876184694,689.8875203266049
94300,2241.276771705704,1546.9603414244957,738.3196961143797
94400,2128.9453686151865,1644.4469876724404,784.8472696439727
94500,2149.4401712085782,1443.0109697103069,688.7076495220097
94600,1965.5096255431354,1513.369099224701,722.2875619549355
94700,2139.1952367681624,1404.8477663869696,670.4934497614059
94800,2068.842623968797,1501.8428921023688,716.7864346719468
94900,1901.7347399657128,1530.1125312625104,730.2787206957496
95000,2197.7870873541397,1436.6017116206299,685.6486949008902
95100,2212.7804500414045,1403.498729557515,669.8495932672872
95200,2024.5382627585345,1550.175181311037,739.854046766124
95300,2170.998826249746,1455.8445943640702,694.832769604718
95400,1860.055565458541,1491.0821901940308,711.6506610194525
95500,1958.4820682957388,1481.9288095479806,707.2820155952344
95600,1916.3226062156696,1431.0075570062581,682.9787657344473
95700,1959.5021592803346,1340.307159184952,639.6900734753972
95800,1948.8710456365088,1398.1800313764552,667.3111315371384
95900,2058.7145870128174,1444.1863421705289,689.2686210055147
96000,2025.9166498154154,1294.144855654203,617.6581331585704
96100,1989.180161074005,1531.0990579424285,730.7495615175999
96200,2034.6706691865402,1355.8379351274161,647.1024663255602
96300,2140.384842239415,1577.3215965851632,752.8102503216279
96400,2149.21117551942,1407.235839268296,671.6332082909726
96500,2046.8291079959158,1438.6864749344456,686.6436924939827
96600,2105.881289280729,1461.3701254540833,697.4699467358993
96700,2127.4824903227236,1376.406065229829,656.9190434931886
96800,2097.334213741538,1325.8582130000623,632.7940068661023
96900,2098.5664537749744,1498.8524793960557,715.3591966610819
97000,2213.096852024762,1456.288205883378,695.0444926291276
97100,2208.3862044681337,1544.412878232864,737.1038651721485
97200,2133.344272380901,1508.1624567186245,719.8025811768745
97300,1922.7456360148299,1467.9911145525477,700.6299544802823
97400,1980.535079666195,1506.5216223308603,719.019458097305
97500,1958.144614818797,1405.6747910020479,670.8881648333652
97600,2000.4983539308068,1461.34201561109,697.4565307159918
97700,2139.389824751031,1493.9574159134252,713.0229235930675
97800,2145.0063414656574,1456.5468970844302,695.1679585020617
97900,2006.3354180599322,1499.5940207243052,715.713113017868
98000,1996.6652180926503,1404.3444948686952,670.2532527347042
98100,2007.9702615135639,1473.7401325811563,703.3737955020435
98200,2180.3619051659516,1603.6815168217222,765.3910824073
98300,2110.7539180467256,1526.5525920099137,728.5796640381352
