#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
4965,2384.9290328665757,1554.3341393976343,741.8389978915171
4970,2406.7657397859352,1531.6194530537555,730.997931142965
4975,2390.279731781348,1504.3373853747833,717.9769845946116
4980,2241.7343717088897,1559.3476342779957,744.2317948607858
4985,2371.8474521922144,1536.3006626799672,733.2321379135727
4990,2252.1660530444583,1611.3437026224801,769.0480234034591
4995,2402.230685623361,1449.7803738412342,691.9384914944803
5000,2250.522167019716,1618.1712988147435,772.3066387737936
5005,2291.2855848471813,1622.6113631825658,774.4257538454574
5010,2273.9774192744335,1667.4581964561326,795.8298580280779
5015,2380.7269820408046,1543.896939407562,736.8576224039858
5020,2326.5256562452623,1608.5913315370326,767.7343958145772
5025,2326.791314774098,1545.5440703553325,737.6437506506211
5030,2396.3820058365536,1489.2827759035379,710.7918523114561
5035,2346.9128768315945,1563.4365024688202,746.1832940939992
5040,2378.166209569198,1531.3558451240672,730.872118656808
5045,2292.6749373026737,1568.489659497658,748.5950206664556
5050,2377.621881457716,1421.4173412954658,678.4016314927618
5055,2292.8308120977426,1451.1099447262643,692.5730574529676
5060,2233.381257797213,1527.7956184758584,729.1729248335305
5065,2261.462133522852,1487.5558818643738,709.9676554344738
5070,2230.8134335753225,1618.9784540142973,772.6918707449655
5075,2339.268181353438,1518.1524674585708,724.5705260919358
5080,2236.3539469664124,1599.5940428083352,763.4402485748953
5085,2339.323400655808,1477.892389928905,705.3555485574293
5090,2099.293087668224,1702.4579920737353,812.5342542381699
5095,2207.422272256329,1555.5928166872893,742.4397283751107
5100,2347.1102968439172,1462.208205114809,697.8699380633155
5105,2230.931139606204,1605.7526370537562,766.3795685496943
5110,2325.6649966992013,1520.0115848533594,725.4578293751586
5115,2233.938043542061,1596.6278396597136,762.0245650898958
5120,2331.6235160204415,1418.8970689222383,677.1987779464237
5125,2177.549893154865,1550.4086408248208,739.9654702801317
5130,2243.198325823862,1441.1325021877863,687.8111109791334
5135,2166.3208674529556,1539.2984524947615,734.6628968062251
5140,2203.9386279213686,1513.1975579598409,722.205690241
5145,2166.674781024163,1538.1655703743813,734.1222047403365
5150,2234.3472354539526,1525.6614904837443,728.1543668987123
5155,2278.274203175684,1448.5080883748265,691.3312662193553
5160,2254.319022928854,1503.2036050832592,717.4358638574583
5165,2287.7653035238377,1410.5275152228282,673.204230588945
5170,2238.8595335991195,1469.2966031861517,701.2530266725247
5175,2282.1849113489625,1482.18533957328,707.4044500011152
5180,2413.6704384840655,1390.3537159504217,663.5758561895342
5185,2345.405438564619,1440.4049707574052,687.4638811438177
5190,2299.1593335822377,1438.9263704260457,686.7581877151686
5195,2253.5890514388257,1434.0716032411688,684.4411469115603
5200,2161.885563207913,1536.644117153961,733.396058859752
5205,2200.0175125556966,1545.301239419728,737.5278544264054
5210,2216.1028211733465,1535.7665658241044,732.9772288394635
5215,2319.862371092343,1443.9085580874557,689.1360426489091
5220,2353.6534661436062,1446.9885795654707,690.6060483502704
5225,2342.561781506504,1483.837265124834,708.1928665742922
5230,2398.8138406705953,1389.8567709184645,663.3386786128664
5235,2345.4056568514943,1544.9795303738983,737.3743119479113
5240,2312.474830583701,1578.9376073167593,753.5815257837844
5245,2421.821259845849,1480.4336309132957,706.5684098190316
5250,2456.443607449914,1448.1007886454847,691.1368737683387
5255,2316.2031691956436,1569.7868543398822,749.2141344705175
5260,2475.519199106058,1460.663659800306,697.1327709901192
5265,2298.9612840059813,1579.5514907642232,753.8745147042138
5270,2179.472610151678,1649.8066522699846,787.405283466932
5275,2223.4949758524863,1592.184496590053,759.9038851881066
5280,2370.3548695872,1400.2185507064448,668.2840582062573
5285,2403.028466624096,1462.6220412202235,698.0674501387119
5290,2454.1275976496813,1474.4159500395835,703.6963437453137
5295,2370.8188746855926,1574.292718775746,751.3646540229166
5300,2470.2102906133223,1495.4057729660462,713.7141827742639
5305,2320.274698990881,1639.5224604849748,782.4969343967169
5310,2472.2844988594584,1463.9706386873481,698.711096937822
5315,2392.19903670698,1556.2363134797956,742.7468508937503
5320,2346.8634180959916,1539.3722488344688,734.6981176775352
5325,2226.059167544986,1686.7532058845236,805.0388112999992
5330,2404.8366536360027,1557.881787481929,743.53218832787
5335,2304.914204729786,1646.3669514781047,785.7636131697823
5340,2235.967286245692,1630.938782527157,778.4001916867364
5345,2295.9288479363513,1555.400163665775,742.3477806266837
5350,2388.4710183893226,1440.0018713138015,687.2714933684264
5355,2191.7755030281387,1605.9438701945592,766.4708386298793
5360,2377.412326499044,1388.8606857341206,662.8632757916591
5365,2369.815078464996,1401.5778267082874,668.9328015629821
5370,2300.1665537075696,1497.256153170629,714.597316047794
5375,2215.2734622379535,1567.2311083694744,747.9943503961052
5380,2382.164038362307,1373.3573802706026,655.4639938113256
5385,2375.846188496087,1351.2268542191662,644.9017299758468
5390,2324.765300130656,1399.9467907286094,668.1543549818897
5395,2132.674008062424,1653.1548088935815,789.0032623644395
5400,2371.8492647144867,1422.8425175497596,679.0818271453605
5405,2293.7344317804163,1586.3682027415366,757.1279353516719
5410,2381.671728372904,1547.4758741375965,738.5657450568646
5415,2380.488381289518,1617.668016556508,772.0664366212175
5420,2390.484337519101,1615.1078005225706,770.844519113996
5425,2437.5999123047695,1529.4441361189095,729.9597149099559
5430,2398.8922895751502,1506.2140186179677,718.872647688696
5435,2418.1394942688676,1484.1006745589962,708.3185843242413
5440,2316.3023976100694,1585.676094517262,756.7976119942197
5445,2393.105968665157,1510.595204374426,720.9636616919058
5450,2383.5569009216756,1476.3632702364375,704.6257436901466
5455,2381.1603703197675,1504.4065906121664,718.0100142647757
5460,2432.060453320792,1449.6943153193617,691.8974182361585
5465,2313.6065432828746,1593.173780488828,760.3760419512477
5470,2290.720442219998,1545.5951833265285,737.6681454022838
5475,2197.694011442687,1617.9845031244029,772.2174865611385
5480,2325.8492980442643,1495.3802358331272,713.7019946349099
5485,2255.0733331389515,1546.863827222129,738.273632660357
5490,2364.960648402343,1394.5377600748748,665.5727801595764
5495,2220.0393897011318,1514.6927253680876,722.9192906591468
5500,2219.260254027489,1472.1366549796815,702.6085017425688
5505,2210.5142854777296,1462.1869044695532,697.8597718777248
5510,2182.152454941065,1533.2592014006748,731.7805358864625
5515,2195.025203125076,1479.6429270856552,706.1910296146997
5520,2225.872731350566,1562.7364522977564,745.849180273674
5525,2287.4595254424526,1489.2860641389234,710.7934216916693
5530,2302.998975048233,1466.8238288619173,700.0728425794101
5535,2127.205398952341,1602.3765698855473,764.7682687516669
5540,2392.669362570052,1302.3646889418233,621.5812232679383
5545,2130.6422772980395,1508.5519910277305,719.9884947035654
5550,2220.445546268742,1412.1404530768905,673.9740394549992
5555,2150.378860638581,1484.1925079575497,708.3624137651763
5560,2263.163671176275,1419.8352832923838,677.6465606917901
5565,2129.07976487782,1527.6099691146596,729.0843197308179
5570,2266.8588605654377,1406.008946733018,671.0476477568367
5575,2213.8184742700664,1441.0707807759002,687.7816531237203
5580,2138.4593655489243,1486.551735488123,709.4884052381275
5585,2185.885714866665,1389.8291176508685,663.3254805032695
5590,2224.534355551113,1351.8802363668028,645.2135704902878
5595,2189.189733164225,1335.7970110464385,637.537509434879
5600,2287.1690239544196,1259.0429970368639,600.9050252129982
5605,2228.6203734602327,1330.7501797811412,635.1288019674957
5610,2207.516970188912,1311.0115244518067,625.7081092617985
5615,2034.6793461022576,1467.1558775660715,700.231319879559
5620,2145.4550677763395,1373.6399689523848,655.5988652647635
5625,2200.128846915089,1328.852754602995,634.2232154806188
5630,2086.7282452886216,1466.9536050585054,700.134781026998
5635,2124.499823071472,1401.3157529608159,668.8077212978898
5640,2126.0069692040447,1383.351488891141,660.2338945269801
5645,2126.6263022984526,1367.2159658497471,652.5328732728746
5650,2105.333236059338,1366.034461886184,651.9689753991046
5655,2124.913252598473,1395.295659660378,665.9345038422525
5660,2149.5792697750217,1379.7418664051402,658.5111254904465
5665,2065.3970944194184,1436.3992867355832,685.5520833229386
5670,2096.6330356544527,1427.7530456061954,681.4254810098483
5675,2158.304491990825,1341.986846458665,640.4917399204161
5680,2180.4815642329286,1368.6897349015794,653.2362608707037
5685,2148.6408542685567,1438.0175499413472,686.324433826257
5690,2244.6947766559565,1393.346037002451,665.0040049989449
5695,2194.6101142025145,1389.619494733756,663.225433511555
5700,2215.5810242820044,1430.874936972117,682.9154700049552
5705,2201.660616774988,1470.2703887602586,701.7177865308757
5710,2256.351974384456,1521.0132781519417,725.9359087880594
5715,2403.3226724324218,1391.6874324479058,664.2124007296602
5720,2243.126591391047,1559.804975216086,744.4500705420619
5725,2304.403748817734,1476.4590056352722,704.6714354436339
5730,2159.3705056209265,1527.0681677982864,728.825733539209
5735,2196.209150440197,1475.0380967376946,703.99327647771
5740,2281.6150766404216,1389.2871908983552,663.0668344445972
5745,2198.2178663473082,1455.88890639587,694.8539184635326
5750,2110.156187099281,1472.373783437915,702.7216763382808
5755,2103.4226173719308,1454.9519890715503,694.4067547608491
5760,2145.967683067329,1325.1090063280842,632.436432061132
5765,2209.2680241179983,1310.6051707945858,625.5141683438056
5770,2033.5358173376658,1481.0458106693795,706.8605856165461
5775,2220.4586656496426,1313.4965669803212,626.894148616107
5780,2175.603846672925,1388.0800924741243,662.4907210705868
5785,2112.8437898401844,1491.561815403777,711.8795723429209
5790,2205.3284905231726,1501.7372567648638,716.7360179623538
5795,2224.975600545831,1464.1289236041646,698.7866417779541
5800,2303.4251010070593,1396.3373407759705,666.4316682905693
5805,2328.944377515703,1486.9318524612465,709.6698241411008
5810,2291.262976126019,1486.8587840533683,709.6349506907248
5815,2267.3054906458074,1553.2118964279903,741.3033835864011
5820,2279.906814781818,1532.7242637191766,731.5252255104512
5825,2199.886393884755,1543.8233327073792,736.8224920421686
5830,2196.6218563726316,1555.956063045162,742.6130954184522
5835,2272.0162355581147,1445.0812238898893,689.6957223224676
5840,2179.2550890716193,1516.4973451931864,723.7805838191524
5845,2114.2769899814325,1554.5255164264443,741.930336645311
5850,2127.839899619106,1585.4336034037415,756.6818779573148
5855,2267.3748132531928,1438.2494906719944,686.4351324687382
5860,2210.339256072514,1546.9687962626429,738.323731365552
5865,2308.060913241399,1377.3155206347678,657.3531004112773
5870,2164.3236573177437,1558.2491555701029,743.7075225545851
5875,2171.2741754695,1588.899118378997,758.3358686220362
5880,2147.894842834315,1625.8785281906435,775.9850777733727
5885,2082.4968347233125,1671.5451311823388,797.7804344742157
5890,2177.8679497595595,1528.8717337221246,729.6865237024425
5895,2149.9982000752316,1566.2693690838305,747.5353398849087
5900,2279.0642507830516,1425.7348307711889,680.462245092434
5905,2163.598043380578,1481.6004491725355,707.1252986283396
5910,2166.4187546033186,1476.797627667208,704.8330500041508
5915,2237.5848553407664,1412.1603893487068,673.9835544643727
5920,2228.483449693437,1457.1338027269658,695.4480716918063
5925,2195.4080085190585,1525.8076972660817,728.2241471925017
5930,2306.828175429396,1342.9250056127655,640.9394963127515
5935,2302.387907232938,1377.7167836467552,657.5446117106552
5940,2344.60055597125,1364.7129674543312,651.3382640995221
5945,2163.661490027497,1551.9393152111606,740.6960171581027
5950,2231.072889217576,1561.8086129772942,745.4063492412406
5955,2299.2655629933142,1466.2651587278929,699.806205386112
5960,2295.602652422857,1520.5320372460294,725.7062263392619
5965,2378.7189544704106,1507.2062705057829,719.3462209876766
5970,2386.367817725334,1526.8264469881976,728.710367145986
5975,2580.084109589295,1305.295241555537,622.9798917775729
5980,2391.895650467443,1541.9662004022541,735.9361361851713
5985,2314.21077971299,1570.863829394387,749.7281437011824
5990,2333.2825905694403,1524.0705355882012,727.3950498667531
5995,2242.1431047796395,1630.853889375469,778.3596746260995
6000,2345.476758621089,1586.5332262775853,757.2066963410292
6005,2409.3042741728577,1554.2508987386502,741.7992695181389
6010,2440.853057937561,1595.9537469776908,761.7028400328167
6015,2467.7679796731863,1569.7030550724169,749.174139489371
6020,2493.8561695423027,1519.0138130910877,724.9816215987953
6025,2507.147347646818,1557.7472091441148,743.4679579563357
6030,2410.4743520153784,1621.3508238052148,773.8241346409411
6035,2546.7129125962288,1369.334733401069,653.5441001109126
6040,2307.7099269351083,1652.0094397522,788.4566106024267
6045,2366.8677377538584,1587.013756178007,757.4360394473474
6050,2306.5574122917483,1660.7204803082125,792.6141398188726
6055,2327.851039956565,1730.7996125081822,826.0608948547491
6060,2402.9723438091364,1653.8576087234667,789.3386885178678
6065,2462.3372481773754,1602.535536523041,764.8441389574788
6070,2403.109076265776,1700.039979658302,811.3802064297304
6075,2390.474127358698,1642.7465530564978,784.0357010889901
6080,2424.206743763417,1627.2251528542383,776.6277830100759
6085,2478.4308631398812,1608.6983824836445,767.7854881536985
6090,2434.9889123796397,1695.023355350983,808.9859158749452
6095,2487.322687870105,1558.90137434013,744.0188078223401
6100,2380.357036985143,1658.8608825401554,791.7266072672994
6105,2444.2580364869777,1628.150922624294,777.0696263055995
6110,2365.9502807025356,1752.4782763673074,836.4074978567992
6115,2471.223980142914,1659.2906445443891,791.9317203163354
6120,2376.814147099105,1750.0532646886381,835.2501095012449
6125,2475.8372424426007,1632.9602672627063,779.3649882336707
6130,2428.149285576843,1678.3904599773343,801.0475131060248
6135,2510.8008942677056,1583.7048338544448,755.8567859532669
6140,2488.678159988031,1601.7148351684557,764.4524417959601
6145,2438.9677304439892,1658.7463572587021,791.6719476430442
6150,2422.2288292101484,1696.9207577861318,809.8914915072436
6155,2587.655259625143,1600.3802303874927,763.8154733036677
6160,2506.001203794808,1648.072034654336,786.5774003489453
6165,2567.344450188557,1547.630298362646,738.6394472998104
6170,2430.658271010203,1660.8516742703607,792.6767549252016
6175,2426.2453540059582,1720.45935537433,821.1257874054008
6180,2563.536778904115,1592.1716711677502,759.8977639827704
6185,2534.4200966245417,1617.025888324613,771.7599672772118
6190,2491.541054623378,1652.0118811657162,788.4577758189079
6195,2472.9092170249946,1626.840289655751,776.4440988701895
6200,2340.468234588674,1735.6909077194414,828.395369435175
6205,2441.942911159464,1637.0234971525485,781.304251042922
6210,2267.3244248460906,1763.3332787139839,841.5882783973908
6215,2418.686196132208,1559.3492339103966,744.2325583193417
6220,2398.0449621828357,1609.2067163770832,768.0281013065235
6225,2433.5677222813533,1618.1388975214397,772.2911745680314
6230,2389.600739769132,1690.795191722407,806.9679349340136
6235,2374.6489888329434,1678.6639188037311,801.1780271419691
6240,2341.508122935233,1647.621919014138,786.3625730946271
6245,2368.3736588720053,1593.1575836119878,760.3683116475893
6250,2372.7785762759695,1571.6556581245966,750.1060607891696
6255,2496.076453614015,1481.705709589675,707.1755363992212
6260,2479.386437944479,1533.0859766157116,731.6978606767829
6265,2455.016850334366,1588.5469350908402,758.1677816638088
6270,2426.6341482085845,1668.1981468883537,796.1830150959274
6275,2462.249440853353,1659.1784096443962,791.8781538253031
6280,2397.4092135373753,1670.2952124139595,797.1838841810209
6285,2292.8651895856433,1746.8570269588868,833.7246371241274
6290,2457.255122669896,1611.4767725950337,769.1115338756198
6295,2440.799433048435,1629.3526681294366,777.6431848852245
6300,2336.4337295018386,1702.4109117806051,812.5117841678092
6305,2283.0364516733907,1692.453531807284,807.759412979529
6310,2297.948916518646,1638.0269383389302,781.783164672418
6315,2291.611851071364,1633.3345664117703,779.5436304564819
6320,2389.882592133129,1585.5774231199077,756.7505189730484
6325,2227.3750606870744,1688.114625228648,805.6885776123745
6330,2278.816317174465,1555.1205151034937,742.2143124077556
6335,2249.5671726897813,1587.8069620520453,757.8146138064914
6340,2362.932654542465,1532.452527069863,731.3955334201163
6345,2347.804051584803,1455.29023744643,694.5681909855957
6350,2335.4468784344626,1473.111208048662,703.0736279041579
6355,2266.861503360183,1502.7731353799832,717.2304130440157
6360,2347.528104266343,1457.7612769947655,695.7475471200481
6365,2253.157064038758,1574.0278080922956,751.238219769843
6370,2380.778556745083,1434.40065093686,684.5981919166484
6375,2245.2750284331373,1578.5207299550964,753.382562204216
6380,2278.7387923061647,1624.0798886202326,775.1266388169984
6385,2234.3542568451526,1726.873245504192,824.1869527661302
6390,2387.6049195585138,1602.542663064791,764.8475402509692
6395,2425.7096491508123,1642.4264527630653,783.882926421764
6400,2561.7957618049695,1561.118244494729,745.0768562124891
6405,2454.467375952226,1661.8950400267333,793.1747234041297
6410,2436.3220704920946,1775.9336691970814,847.6020825158832
6415,2641.523290176682,1691.8816946844831,807.4864915610365
6420,2624.499127845426,1734.0685240763387,827.6210523655768
6425,2624.7524921562394,1647.4597752270668,786.2851865266643
6430,2465.391339849834,1690.3150662557139,806.7387848522866
6435,2570.6464171773887,1595.041304119601,761.2673572892279
6440,2616.295998800159,1507.0860580616327,719.2888470441711
6445,2448.100452285363,1715.8521365486642,818.9268943166707
6450,2722.7112988182575,1517.711161627615,724.3599035062884
6455,2625.2271299484355,1586.5931204778517,757.2352821208683
6460,2442.135579973455,1725.5409821712656,823.5511017796692
6465,2438.595486205951,1604.097952197911,765.5898350399085
6470,2570.5709930717658,1439.2564069288808,686.9157046494784
6475,2527.8591044097916,1458.8118365593903,696.2489489968342
6480,2251.835006802667,1715.3900619192484,818.7063593806178
6485,2398.2915470264197,1617.1681346426783,771.8278573552667
6490,2427.182935201828,1652.346568589467,788.6175125040575
6495,2458.326339975331,1620.3230335790402,773.3335999147827
6500,2301.959848621312,1704.4466895981545,813.4834023918585
6505,2431.3781408070195,1600.540688188744,763.8920551990703
6510,2245.2997111064965,1718.778484084742,820.3235558636451
6515,2380.1606738654004,1591.5937180299834,759.621923566169
6520,2245.4632060979625,1710.2041552702253,816.2312752309759
6525,2384.5820122142586,1638.5031208537396,782.01043289657
6530,2351.648872920515,1671.858601352519,797.9300447742283
6535,2526.242878681891,1540.1425116244604,735.0657419622736
6540,2283.4444455548564,1688.5399560216958,805.8915757717081
6545,2598.645718541381,1426.7352601601829,680.9397212776255
6550,2504.447191067068,1516.2568519801703,723.665803322719
6555,2454.6183536393937,1601.854045845906,764.5188830500238
6560,2256.919090493485,1745.5334769618219,833.0929447623663
6565,2400.754907979907,1666.9390022728246,795.5820615711298
6570,2508.20796027116,1662.3725623093096,793.4026310609187
6575,2447.345521876289,1688.544178797334,805.8935911811161
6580,2323.4140214460795,1825.2364898142355,871.1329013487174
6585,2378.2856517463006,1648.641585662295,786.8492306705492
6590,2361.882687286539,1674.5365211898315,799.2081389228364
6595,2475.384533137551,1569.4391671360643,749.0481933640833
6600,2327.937942559809,1731.2875433858019,826.2937702347069
6605,2341.42174683541,1624.6340729144367,775.3911350479176
6610,2423.455595660889,1566.3993060954288,747.5973550848774
6615,2511.3769785513905,1517.0046645662685,724.0227127705786
6620,2307.398917753726,1746.8194750190116,833.7067146628368
6625,2427.2408477139447,1651.1034941200319,788.0242287979763
6630,2244.9875976057365,1826.848996533869,871.9025044467036
6635,2362.2046667582176,1608.0072718105657,767.4556408987527
6640,2305.5107078870274,1646.9791733062136,786.0558090470649
6645,2421.3955296645963,1546.3319016154248,738.0197598610481
6650,2263.6278386555305,1680.3633974426325,801.989139436594
6655,2463.5071358132122,1531.118024457546,730.7586136899813
6660,2352.617356090105,1669.0057940286295,796.5684818562628
6665,2395.9221541871348,1578.7286879499889,753.4818145764211
6670,2397.001707490518,1551.1234274639994,740.306617393017
6675,2399.909124833078,1534.6082578078895,732.4244017244831
6680,2393.3226577133632,1460.7801174812575,697.1883528930988
6685,2347.81470826517,1534.2305078899212,732.244112548883
6690,2464.255711155519,1454.3765914395724,694.1321340136903
6695,2331.5948724980144,1513.3211423691657,722.26467352654
6700,2379.3319692762516,1493.1922020601407,712.6577090206633
6705,2267.46695798756,1596.1315522251489,761.7877013655577
6710,2442.171167613262,1515.6699540992047,723.3856938373485
6715,2452.304392758658,1555.8553812640016,742.5650428988885
6720,2310.317790958717,1596.9669327669926,762.1864044811307
6725,2287.9607388001896,1535.5480748264652,732.8729493678694
6730,2324.3628679189633,1468.1237495718276,700.6932573617503
6735,2240.0143841480117,1601.6235281879478,764.4088635992239
6740,2394.1180434288776,1530.8815084087237,730.6457313796747
6745,2369.339161970167,1555.1162976264868,742.212299527232
6750,2334.046255310344,1524.466348943327,727.5839602015877
6755,2284.861592432212,1594.603819923409,761.0585586599819
6760,2457.847060927163,1425.747267440978,680.4681807573722
6765,2303.148801436365,1672.8699995501088,798.4127560564112
6770,2400.5882472978906,1508.3449418785283,719.8896760972791
6775,2274.454400279199,1680.2263042421284,801.9237087933997
6780,2410.2586898911295,1579.6145049491613,753.9045895630376
6785,2305.5133335267274,1649.3037968417527,787.1652850280453
6790,2336.1485853709237,1567.530903821111,748.1374341461029
6795,2339.0236751577086,1578.244416420641,753.2506856981878
6800,2440.9589361079843,1505.4483607383643,718.5072211952955
6805,2440.1825486185944,1438.2249145959822,686.4234030142155
6810,2392.7272119934505,1530.8889774845163,730.6492961548158
6815,2266.3566656499393,1706.9482255516114,814.6773135837088
6820,2399.87461761587,1657.6703460323388,791.1583984198412
6825,2403.4525577453232,1641.5111273549448,783.4460679199183
6830,2357.074942844264,1661.2107794652768,792.8481455105216
6835,2363.214541871113,1723.3694389722073,822.5146866422576
6840,2383.4372480295888,1727.7440072484155,824.6025423123956
6845,2456.555701369577,1676.8436348150613,800.3092579270331
6850,2491.456375189784,1645.6121885763184,785.4033865360651
6855,2464.177430940689,1660.3142963292653,792.4202798834416
6860,2470.0018175447963,1621.1966075822752,773.7505316714223
6865,2271.4792775084347,1794.2924521621271,856.3642018132019
6870,2614.686747794954,1421.0784534503518,678.239890067257
6875,2388.455218445109,1677.4320811310974,800.5901064359452
6880,2459.5380379716935,1597.2595293347272,762.3260524108088
6885,2493.397475696963,1575.192007358736,751.7938586091834
6890,2406.1399723158625,1666.7725738035306,795.5026300475259
6895,2393.8429809395234,1668.6471414605192,796.3973072967043
6900,2357.564158648505,1674.3573430734618,799.1226223592336
6905,2483.1666313181568,1504.225153409383,717.9234195041761
6910,2415.5233109684846,1577.546007394001,752.9173551489135
6915,2391.5905159886515,1610.1250207987184,768.4663816058735
6920,2368.263946923035,1679.058943645215,801.3665611419121
6925,2524.335209923808,1593.1019712852117,760.341769482864
6930,2409.700381682169,1717.6978429593846,819.8077969227611
6935,2451.6019878440266,1682.0580487386064,802.7979477792248
6940,2288.2838295056235,1808.0381329481143,862.9246200663616
6945,2387.987966336988,1638.07946204186,781.8082327257789
6950,2317.471078212521,1746.6152169371037,833.6092281527274
6955,2421.8189001871924,1643.8933307443278,784.5830251097274
6960,2391.1842648139327,1768.8764623065624,844.23388056054
6965,2468.952299499423,1743.185801928216,831.9724669640855
6970,2435.792512833158,1768.1639323269699,843.8938104863967
6975,2533.7602931938036,1711.3160308852316,816.7619414957829
6980,2461.5865795060436,1707.8082115237253,815.0877601637479
6985,2463.6894983947327,1776.8920779574669,848.0595034631259
6990,2447.3643723460373,1744.1216978064365,832.4191431599123
6995,2492.8092235424883,1674.6710625453154,799.2723516437676
7000,2467.095140884794,1722.1282595021557,821.9223073649014
7005,2562.803035420605,1690.7473617476358,806.9451070621589
7010,2466.3541565372375,1833.9156572070892,875.2752184207354
7015,2490.6279835083637,1751.2253573115502,835.8095156126967
7020,2402.8992639079843,1837.505736826988,876.9886602091327
7025,2432.9283112142884,1787.0163394721797,852.8915224132962
7030,2498.627944240735,1679.0221886569736,801.3490190427242
7035,2343.502030759478,1862.7159313656273,889.0207612736065
7040,2521.631400050302,1643.7710431351309,784.5246607496056
7045,2556.147010354048,1573.6533348023931,751.0594944346162
7050,2493.3731884647473,1636.2135288007007,780.9176764350378
7055,2570.9677785905114,1527.0495849750685,728.81686449194
7060,2607.446132656629,1490.862000440712,711.5455707806117
7065,2477.893026925123,1638.0355336411008,781.7872669630306
7070,2387.642584512036,1731.2976330207518,826.2985857273932
7075,2610.009064040355,1490.4501892676683,711.3490251472192
7080,2453.172218022104,1658.4146039276204,791.5136113159708
7085,2397.5226815635056,1720.0884248974878,820.9487529529924
7090,2390.076931932348,1713.723861928489,817.9111300279956
7095,2394.7051426112957,1684.604313051858,804.0132065312727
7100,2409.6053716808874,1674.8375788877252,799.3518251066832
7105,2250.698064408817,1776.6716032740337,847.9542772353329
7110,2346.468256912128,1724.3299458855493,822.9731089775848
7115,2345.262358188389,1685.8068680626823,804.5871514646863
7120,2332.6458243006346,1636.7038064888588,781.1516718801953
7125,2346.229271342023,1579.313779026233,753.7610617258432
7130,2400.7490710558413,1476.0147594260548,704.4594094999776
7135,2394.938955950118,1549.205637286019,739.3913112772094
7140,2336.658605024182,1606.99403919988,766.9720541039381
7145,2376.876527743342,1600.6382196688965,763.9386041705335
7150,2392.1331339021935,1615.815003327634,771.182046680892
7155,2412.7617066120047,1592.6192630284265,760.111386709681
7160,2578.828798918882,1433.2896502364695,684.0679432234336
7165,2366.008110577136,1694.575343469517,808.7720926841872
7170,2570.793020991313,1594.3140665372255,760.9202676991173
7175,2465.645870916848,1657.5624118795936,791.1068845518246
7180,2408.2881380610033,1714.197529634193,818.1371980060618
7185,2391.0962020726374,1672.285508856304,798.1337954522666
7190,2530.1784609209208,1541.124091332603,735.5342217367198
7195,2240.1369488642395,1779.2853692498263,849.2017525902501
7200,2530.2084174091488,1516.353573780601,723.7119658573291
7205,2425.7049912971415,1590.829823780129,759.2573388025436
7210,2470.253046319459,1557.2186403227693,743.2156872541715
7215,2397.200410548926,1612.605621005317,769.6503007676478
7220,2438.666560789007,1587.3482461616868,757.5956819000273
7225,2309.768201090572,1739.7633738782868,830.3390404500803
7230,2452.3597245432065,1590.353950772635,759.030218297335
7235,2404.153493008386,1701.64192332689,812.1447680871387
7240,2349.803816396365,1655.0825596669488,789.9233223860599
7245,2427.8910794146004,1534.6507354278167,732.44467507125
7250,2365.18639545371,1575.211537886285,751.8031799684833
7255,2480.555353988927,1510.698799457617,721.0131046467719
7260,2372.517997457906,1601.2066647716822,764.2099066753927
7265,2251.231940060976,1750.1310215169954,835.2872205999242
7270,2304.517472312694,1729.2027599777546,825.2987630512154
7275,2374.942696895319,1655.5424419959686,790.142811000162
7280,2262.889019292027,1749.8246244070945,835.1409860682334
7285,2300.6195467407574,1685.1676360577314,804.282064406535
7290,2370.519775787508,1600.23661267529,763.7469286986181
7295,2439.4416706138186,1573.179419006215,750.8333080500992
7300,2276.028012126871,1737.3976928464385,829.2099689065078
7305,2435.2273968626273,1544.2108899184307,737.0074619567994
7310,2393.4862217970795,1603.3134597316011,765.2154193397643
7315,2284.038949936637,1639.5907188846302,782.5295121684551
7320,2441.5147489859733,1426.1913640038517,680.6801352791309
7325,2285.6645218778867,1577.6931149218503,752.9875653426395
7330,2358.368409213207,1506.2482472329182,718.888984022545
7335,2288.7237205377633,1591.4459860923248,759.5514153595927
7340,2333.1888088230817,1557.6170107368227,743.4058179997174
7345,2320.5965141384017,1583.3315646015953,755.6786352703095
7350,2383.4514194461813,1576.9950187292268,752.6543841000475
7355,2418.5161729758734,1500.4409425373474,716.1173244503744
7360,2371.9734189265314,1510.0519095584038,720.7043626958524
7365,2272.2699500099193,1556.556307657775,742.8995749151215
7370,2368.2717796848483,1457.0324895664087,695.3997178330085
7375,2337.6027137857623,1474.0318700126725,703.5130333907045
7380,2308.084182968675,1508.7400406011252,720.0782453585533
7385,2209.5199291532695,1596.3539270577114,761.8938344799011
7390,2294.7391879093047,1555.7576264296254,742.5183873268757
7395,2307.6501942285595,1574.0495544694684,751.2485986904629
7400,2325.6714476221046,1454.6480906882186,694.2617127995119
7405,2335.4355898833896,1536.9134117723993,733.5245854389581
7410,2279.412872801602,1627.5407368776118,776.7784021914449
7415,2201.7594784432827,1736.864610665062,828.9555441073591
7420,2366.670942342653,1537.0378517898705,733.5839770816676
7425,2424.116290240464,1533.722119431297,732.0014733536636
7430,2410.4014482604607,1537.8996626545272,733.9952946304521
7435,2399.5311420696626,1583.4705306345575,755.7449597625924
